"k__Archaea;p__Crenarchaeota" "k__Archaea;p__Euryarchaeota" "k__Archaea;p__[Parvarchaeota]" "k__Bacteria;p__" "k__Bacteria;p__AD3" "k__Bacteria;p__Acidobacteria" "k__Bacteria;p__Actinobacteria" "k__Bacteria;p__AncK6" "k__Bacteria;p__Aquificae" "k__Bacteria;p__Armatimonadetes" "k__Bacteria;p__BHI80-139" "k__Bacteria;p__BRC1" "k__Bacteria;p__Bacteroidetes" "k__Bacteria;p__Caldithrix" "k__Bacteria;p__Chlamydiae" "k__Bacteria;p__Chlorobi" "k__Bacteria;p__Chloroflexi" "k__Bacteria;p__Cyanobacteria" "k__Bacteria;p__Deferribacteres" "k__Bacteria;p__Elusimicrobia" "k__Bacteria;p__FBP" "k__Bacteria;p__FCPU426" "k__Bacteria;p__Fibrobacteres" "k__Bacteria;p__Firmicutes" "k__Bacteria;p__Fusobacteria" "k__Bacteria;p__GAL15" "k__Bacteria;p__GN02" "k__Bacteria;p__GN04" "k__Bacteria;p__GOUTA4" "k__Bacteria;p__Gemmatimonadetes" "k__Bacteria;p__LD1" "k__Bacteria;p__Lentisphaerae" "k__Bacteria;p__MVP-21" "k__Bacteria;p__NC10" "k__Bacteria;p__NKB19" "k__Bacteria;p__Nitrospirae" "k__Bacteria;p__OD1" "k__Bacteria;p__OP1" "k__Bacteria;p__OP11" "k__Bacteria;p__OP3" "k__Bacteria;p__OP8" "k__Bacteria;p__OP9" "k__Bacteria;p__PAUC34f" "k__Bacteria;p__Planctomycetes" "k__Bacteria;p__Proteobacteria" "k__Bacteria;p__SAR406" "k__Bacteria;p__SBR1093" "k__Bacteria;p__SR1" "k__Bacteria;p__Spirochaetes" "k__Bacteria;p__Synergistetes" "k__Bacteria;p__TM6" "k__Bacteria;p__TM7" "k__Bacteria;p__TPD-58" "k__Bacteria;p__Tenericutes" "k__Bacteria;p__Thermotogae" "k__Bacteria;p__Verrucomicrobia" "k__Bacteria;p__WPS-2" "k__Bacteria;p__WS1" "k__Bacteria;p__WS2" "k__Bacteria;p__WS3" "k__Bacteria;p__WS4" "k__Bacteria;p__WWE1" "k__Bacteria;p__ZB3" "k__Bacteria;p__[Caldithrix]" "k__Bacteria;p__[Thermi]"
"10317.000005703" 0 0.00424453595185303 0 0 0 0 0.0101362052581565 0 0 0 0 0 0.484573962622743 0 0 0 0 0 0 0 0 0 0 0.345771301868863 0.000126702565726956 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0351599619892303 0 0 0 0 6.3351282863478e-05 0 0 0 9.5026924295217e-05 0 0.119828951536269 0 0 0 0 0 0 0 0 0
"10317.000036103" 0 0 0 0 0 0 0.012669089440743 0 0 0 0 0 0.33020391681809 0 0 0 0 0 0 0 0 0 0 0.558954169190389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0821724207550979 0 0 0 0 0 0 0 0 0 0 0.0160004037956794 0 0 0 0 0 0 0 0 0
"10317.000068617" 0 0.00347961120377293 0 0 0 0 0.0336170702248807 0 0 0 0 0 0.213521596595158 0 0 0 0 2.87571173865532e-05 0 0 0 0 0 0.729395525392537 2.87571173865532e-05 0 0 0 0 0 0 0.00054638523034451 0 0 0 0 0 0 0 0 0 0 0 0 0.00885719215505838 0 0 0 0 2.87571173865532e-05 0 0 0 0.0095186058549491 0 0.000977741991142808 0 0 0 0 0 0 0 0 0
"10317.000030685" 0 4.6455449224194e-05 0 0 0 0 0.023460001858218 0 0 0 0 0 0.319659946111679 0 0 0 0 9.2910898448388e-05 0 0 0 0 0 0.583108798662084 0 0 0 0 0 0 0 0.0085478026572517 0 0 0 0 0 0 0 0 0 0 0 0 0.0194183777757131 0 0 0 0 0 0 0 0 0.0416240825048778 0 0.00404162408250488 0 0 0 0 0 0 0 0 0
"10317.000028557" 0 0.00484397307770753 0 0 0 0.0021925351825413 0.0313583520293698 0 0 0 0 0 0.23062410768917 0 0 0 0 0.000458902712624924 0 0 0 0 0 0.239394248419334 0 0 0 0 0 0 0 0.0012237405669998 0 0 0 0 0 0 0 0 0 0 0 0 0.467060983071589 0 0 0 0 5.09891902916582e-05 0 0 0 0.0187130328370386 0 0.00407913522333265 0 0 0 0 0 0 0 0 0
"10317.000023341" 0 0 0 0 0 0 0.00414812254245344 0 0 0 0 0 0.539126301689495 0 0 0 4.32096098172233e-05 0 0 0 0 0 0 0.385170461910729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0283455040400985 0 0 0 0 0 0 0 0 0.00038888648835501 0 0.0427775137190511 0 0 0 0 0 0 0 0 0
"10317.000067933" 0 0.0004498114252102 0 0 0 0 0.0115566935400159 0 0 0 0 0 0.314660392373966 0 0 0 0 0 0 0 0 0 0 0.632054254178054 0.000138403515449292 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0287187294557282 0 0 0 0 0 0 0 0 0.00304487733988443 0 0.00937683817168956 0 0 0 0 0 0 0 0 0
"10317.000005879" 0 0 0 0 0 0 0.2 0 0 0 0 0 0.466666666666667 0 0 0 0 0 0 0 0 0 0 0.333333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000028897" 0 0 0 0 0 0 0.0282317979197623 0 0 0 0 0 0.0901436354631005 0 0 0 0 0.000495294700346706 0 0 0 0 0 0.845963348192174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0346706290242694 0 0 0 0 0 0 0 0 0.000495294700346706 0 0 0 0 0 0 0 0 0 0 0
"10317.000046658" 0 0.00434444300350149 0 0 0 0 0.00188043055375438 0 0 0 0 0 0.591492672805084 0 0 0 0 0.000713266761768902 0 0 0 0 0 0.369180391648292 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0236674880041499 0 0 0 0 0 0 0 0 0.00810530411101025 0 0.000616003112436779 0 0 0 0 0 0 0 0 0
"10317.000012418" 0 0 0 0 0 0 0.00428232775101323 0 0 0 0 0 0.518085187734189 0 0 0 0 0 0 0 0 0 0 0.410721113405214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0636231551579108 0 0 0 0 0 0 0 0 7.64701384109505e-05 0 0.00321174581325992 0 0 0 0 0 0 0 0 0
"10317.000031386" 0 0.000770193511119669 0 0 0 0 0.00640223356118225 0 0 0 0 0 0.303889477231154 0 0 0 0 0.000962741888899586 0 0 0 0 0 0.646962549340518 0 0 0 0 0 0 0 9.62741888899586e-05 0 0 0 0 0 0 0 0 0 0 0 0 0.0148262250890536 0 0 0 0 0 0 0 0 0.0224318860113604 0 0.00365841917781843 0 0 0 0 0 0 0 0 0
"10317.000063295" 0 0 0 0 0 0 0.0172432769563782 0 0 0 0 0 0.558278607330227 0 0 0 0 0 0 0 0 0 0 0.415893165058519 3.66878233114429e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00847488718494332 0 0 0 0 0 0 0 0 7.33756466228859e-05 0 0 0 0 0 0 0 0 0 0 0
"10317.000007448" 0 0 0 0 0 0 0.207761039728253 0 0 0 0 0 0.105708167183577 0 0 0 0 0.000332299512627382 0 0 0 0 0 0.683724708314874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00247378526067051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000008964" 0 3.08775396776385e-05 0 0 0 0 0.00104983634903971 0 0 0 0 0 0.409744951522263 0 0 0 0 0 0 0 0 0 0 0.55452973507071 3.08775396776385e-05 0 0 0 0 0 0 0.000154387698388192 0 0 0 0 0 0 0 0 0 0 0 0 0.0274810103130982 0 0 0 0 0 0 0 0 0.00660779349101464 0 0.000370530476131662 0 0 0 0 0 0 0 0 0
"10317.000036463" 0 0 0 0 0 0 0.0118968517639614 0 0 0 0 0 0.146305964246163 0 0 0 0 3.1640563202025e-05 0 0 0 0 0 0.17937035279228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.66125613035912 0 0 0 0 0 0 0 0 3.1640563202025e-05 0 0.00110741971207087 0 0 0 0 0 0 0 0 0
"10317.000040060" 0 0 0 0 0 0 0.000318775900541919 0 0 0 0 0 0.158750398469876 0 0 0 0 0 0 0 0 0 0 0.186802677717564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.653278078843906 0 0 0 0 0.000212517267027946 0 0 0 0 0 0.000637551801083838 0 0 0 0 0 0 0 0 0
"10317.000003350" 0 0.0013416270276863 0 0 0 0 0.00362849127942432 0 0 0 0 0 0.156147091108672 0 0 0 0 0.000731796560556165 0 0 0 0 0 0.760153677277718 6.09830467130138e-05 0 0 0 0 0 0 0.000243932186852055 0 0 0 0 0 0 0 0 0 0 0 0 0.0170752530796439 0 0 0 0 0.000121966093426028 0 0 0 0.0563483351628247 0 0.00414684717648494 0 0 0 0 0 0 0 0 0
"10317.000046132" 0 0.000285986653956149 0 0 0 0 0.00314585319351764 0 0 0 0 0 0.0183031458531935 0 0 0 0 0 0 0 0 0 0 0.961677788369872 9.53288846520496e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00943755958055291 0 0 0 0 0 0 0 0 0.00314585319351764 0 0.00390848427073403 0 0 0 0 0 0 0 0 0
"10317.000029542" 0 2.69941962478067e-05 0 0 0 0 0.0193278445134296 0 0 0 0 0 0.377756782291807 0 0 0 0 2.69941962478067e-05 0 0 0 0 0 0.587528681333514 0 0 0 0 0 0 0 5.39883924956134e-05 0 0 0 0 0 0 0 0 0 0 0 0 0.0122013767040086 0 0 0 0 0.00151167498987718 0 0 0 0.000836820083682008 0 0.000728843298690781 0 0 0 0 0 0 0 0 0
"10317.000051209" 0 0 0 0 0 0 0.200722583005579 0 0 0 0 0 0.131299734748011 0 0 0 0 4.57331016189518e-05 0 0 0 0 0 0.647717918229214 0.0012347937437117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0120278057257843 0 0 0 0.00192079026799598 4.57331016189518e-05 0 0 0 0 0 0.00498490807646575 0 0 0 0 0 0 0 0 0
"10317.000040357" 0 2.15797840582942e-05 0 0 0 0 0.012962256957682 0 0 0 0 0 0.495025859774564 0 0 0 0 1.43865227055295e-05 0 0 0 0 0 0.445895884735181 2.87730454110589e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0196304102316949 0 0 0 0 0 0 0 0 0.000402822635754825 0 0.02601802631295 0 0 0 0 0 0 0 0 0
"10317.000040493" 0 0 0 0 0 0 0.0768934266787383 0 0 0 0 0 0.164355441612808 0 0 0 0 7.1712218865692e-05 0 0 0 0 0 0.754771103561406 0.000143424437731384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00344218650555322 0 0 0 0 0 0 0 0 0.000322704984895614 0 0 0 0 0 0 0 0 0 0 0
"10317.000028153" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000011072" 0 0 0 0 0 2.81460215598525e-05 0.169748656027471 0 0 0 0 0 0.0708716822877086 0 0 0 2.81460215598525e-05 5.6292043119705e-05 0 0 2.81460215598525e-05 0 0 0.267950125249796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.491176222240986 0 0 0 0 0 0 0 0 0 0 0.00011258408623941 0 0 0 0 0 0 0 0 0
"10317.000004951" 0 0 0 0 0 0 0.00638208537438768 0 0 0 0 0 0.340601819454164 0 0 0 0 0.000111966410076977 0 0 0 0 0 0.64257522743177 0 0 0 0 0 0 0 0.000139958012596221 0 0 0 0 0 0 0 0 0 0 0 0 0.00979706088173548 0 0 0 0 0 0 0.000111966410076977 0 0.000139958012596221 0 0.000139958012596221 0 0 0 0 0 0 0 0 0
"10317.000067727" 0 0 0 0 0 0 0.00109875620797258 0 0 0 0 0 0.481299169340307 0 0 0 0 0.0138882784687733 0 0 0 0 0 0.486353447896979 4.3950248318903e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0141959302070057 0 0 0 0 0 0 0 0 4.3950248318903e-05 0 0.00307651738232321 0 0 0 0 0 0 0 0 0
"10317.000015190" 0 0 0 0 0 0 0.00758740391767915 0 0 0 0 0 0.628514753285395 0 0 0 0 0 0 0 0 0 0 0.259013141581949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0264815273989586 0 0 0 0 0 0 0 0 9.91817505578974e-05 0 0.07830399206546 0 0 0 0 0 0 0 0 0
"10317.000033134" 0 0.00181872012857928 0 0 0 0 0.00215708666412892 0 0 0 0 0 0.135600389121516 0 0 0 0 0.000761324704986677 0 0 0 0 0 0.706720805312356 0 0 0 0 0 0 0 0.00575223110434378 0 0 0 0 0 0 0 0 0 0 0 0 0.0342173159074568 0 0 0 0 0.000676733071099268 0 0 0 0.0291418178742122 0 0.0831535761113226 0 0 0 0 0 0 0 0 0
"10317.000048265" 0 0 0 0 0 0 0.000955452048250328 0 0 0 0 0 0.812611967036905 0 0 0 0 0.000119431506031291 0 0 0 0 0 0.143078944225487 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0300967395198853 0 0 0 0 0 0 0 0 0.012301445121223 0 0.000836020542219037 0 0 0 0 0 0 0 0 0
"10317.000041060" 0 0 0 0 0 0 0.0497393909759574 0 0 0 0 0 0.628707566504719 0 0 0 0 0.00027049240020391 0 0 0 0 0 0.304876145691371 2.0807107707993e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0154908916886008 0 0 0 0 0 0 0 0 2.0807107707993e-05 0 0.000873898523735708 0 0 0 0 0 0 0 0 0
"10317.000067857" 0 0 0 0 0 0 0.000610500610500611 0 0 0 0 0 0.563410663410663 0 0 0 0 0.00793650793650794 0 0 0 0 0 0.392104192104192 4.07000407000407e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0345543345543346 0 0 0 0 0 0 0 0 0.00126170126170126 0 8.14000814000814e-05 0 0 0 0 0 0 0 0 0
"10317.000040192" 0 0.0764383844644148 0 0 0 0 0.0189030058878215 0 0 0 0 0 0.0162173329201529 0 0 0 0 0.000103295114141101 0 0 0 0 0 0.8276004544985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00475157525049065 0 0 0 0 0 0 0 0 0.000516475570705506 0 0.0554694762937713 0 0 0 0 0 0 0 0 0
"10317.000051145" 0 0.00763807285546416 0 0 0 0 0.0117508813160987 0 0 0 0 0 0.101057579318449 0 0 0 0 0.000881316098707403 0 0 0 0 0 0.234430082256169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.640129259694477 0 0 0 0 0 0 0 0 0.00411280846063455 0 0 0 0 0 0 0 0 0 0 0
"10317.000020436" 0 0 0 0 0 0 0.00701127302722024 0 0 0 0 0 0.173357162496563 0 0 0 0 0.000549903766840803 0 0 0 0 0 0.394830904591697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00329942260104482 0 0 0 0 0 0 0 0 0.372559802034644 0 0.0483915314819907 0 0 0 0 0 0 0 0 0
"10317.000065859" 0 0.000397869865948461 0 0 0 0 0.00437656852543307 0 0 0 0 0 0.514904817285915 0 0 0 0 0.000153026871518639 0 0 0 0 0 0.279457672767338 0.00229540307277958 0 0 0 0 0 0 3.06053743037277e-05 0 0 0 0 0 0 0 0 0 0 0 0 0.197894350247904 0 0 0 0 0 0 0 0 3.06053743037277e-05 0 0.000459080614555916 0 0 0 0 0 0 0 0 0
"10317.000030058" 0 0.00728184314193625 0 0 0 0 0.0380804583979945 0 0 0 0 0 0.164736779276591 0 0 0 0 0 0 0 0 0 0 0.75229795869643 0 0 0 0 0 0 0 0.000716246866419959 0 0 0 0 0 0 0 0 0 0 0 0 0.0105049540408261 0 0 0 0 0.00035812343320998 0 0 0 0.0201742867374955 0 0.00584934940909634 0 0 0 0 0 0 0 0 0
"10317.000031921" 0 0 0 0 0 0.000577430708315002 0.0348933128024637 0 0 2.74967003959525e-05 0 0 0.061895072591289 0 0 0 0 0.00021997360316762 0 0 0 0 0 0.854239991201057 0.00668169819621645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.4993400791905e-05 0.0238671359436868 0 0 0 0 0 0 0 0 0 0 0.0175428948526177 0 0 0 0 0 0 0 0 0
"10317.000015161" 0 0 0 0 0 0 0.00192023633677991 0 0 0 0 0 0.685967503692762 0 0 0 0 5.90841949778434e-05 0 0 0 0 0 0.278109305760709 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273264401772526 0 0 0 0 0 0 0 0 0.00655834564254062 0 5.90841949778434e-05 0 0 0 0 0 0 0 0 0
"10317.000028964" 0 0 0 0 0 0 0.00741167376509996 0 0 0 0 0 0.46581384421844 0 0 0 0 0 0 0 0 0 0 0.502008275611199 6.06271882625764e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0229170771632539 0 0 1.51567970656441e-05 0 9.09407823938645e-05 0 0 0 0.00166724767722085 0 1.51567970656441e-05 0 0 0 0 0 0 0 0 0
"10317.000069204" 0 0 0 0 0 0 0.0206739714699194 0 0 0 0 0 0.311901316242851 0 0 0 0 0.000585762524981049 0 0 0 0 0 0.63930811108814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0275308386741093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000020426" 0 0 0 0 0 0 0.00125628140703518 0 0 0 0 0 0.234338358458961 0 0 0 0 0.000251256281407035 0 0 0 0 0 0.736599664991622 0.00209380234505863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136515912897822 0 0 0 0 8.37520938023451e-05 0 0 0 0.0103015075376884 0 0.00142378559463987 0 0 0 0 0 0 0 0 0
"10317.000007219" 0 0 0 0 0 0 0.00399950006249219 0 0 0 0 0 0.389795025621797 0 0 0 0 9.37382827146607e-05 0 0 0 0 0 0.559961254843144 6.24921884764404e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0460879890013748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000015948" 0 0.000689893066574681 0 0 0 0 0.00169023801310797 0 0 0 0 0 0.67681959296309 0 0 0 0 0.000689893066574681 0 0 0 0 0 0.261434977578474 0.000103483959986202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0223525353570197 0 0 0 0 0.00100034494653329 0 0 0 0 0 0.0352190410486375 0 0 0 0 0 0 0 0 0
"10317.000065937" 0 0 0 0 0 0 0.000751691305437234 0 0 0 0 0 0.442718338483811 0 0 0 0 0 0 0 0 0 0 0.550265875998775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00367493527102648 0 0 0 0 0 0 0 0 0 0 0.00258915894095047 0 0 0 0 0 0 0 0 0
"10317.000007555" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000022564" 0 0 0 0 0 0 0.00246327348271257 0 0 0 0 0 0.279210565365781 0 0 0 0 0.00525300489686897 0 0 0 0 0 0.638195577978931 2.96779937676213e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0545778305386556 0 0 0 0 0 0 0 0 0.00860661819261018 0 0.0116634515506752 0 0 0 0 0 0 0 0 0
"10317.000046469" 0 0 0 0 0 0 0.0123970640887934 0 0 0 0 0 0.157894736842105 0 0 0 0 0.000134264232008593 0 0 0 0 0 0.702380952380951 4.47547440028643e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00537056928034372 0 0 0 0 4.47547440028643e-05 0 0 0 8.95094880057286e-05 0 0.121643394199785 0 0 0 0 0 0 0 0 0
"10317.000020367" 0 0.00123247573563395 0 0 0 0 0.0107841626867971 0 0 0 0 0 0.340933600369743 0 0 0 0 0.000154059466954244 0 0 0 0 0 0.53289169619473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106609151132337 0 0 0 0 0 0 0 0 0.00261901093822215 0 0.00477584347558157 0 0 0 0 0 0 0 0 0
"10317.000058495" 0 0 0 0 0 0 0.00278070764215169 0 0 0 0 0 0.671588838814843 0 0 0 0 9.58864704190239e-05 0 0 0 0 0 0.30357656534663 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00263687793652316 0 0 0 0 0 0 0 0 0.00278070764215169 0 0.0165404161472816 0 0 0 0 0 0 0 0 0
"10317.000014423" 0 0 0 0 0 0 0.000572363041700736 0 0 0 0 0 0.426410466067048 0 0 0 0 0.000572363041700736 0 0 0 0 0 0.547669664758789 0 0 0 0 0 8.17661488143908e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.022812755519215 0 0 0 0 0 0 0 0 0.000572363041700736 0 0.00130825838103025 0 0 0 0 0 0 0 0 0
"10317.000037597" 0 0 0 0 0 0 0.0109060006609697 0 0 0 0 0 0.722251074075821 0 0 0 0 0.00278551532033426 0 0 0 0 0 0.198338133232614 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0506113970067514 0 0 0 0 0 0 0 0 0 0 0.0151078797035079 0 0 0 0 0 0 0 0 0
"10317.000052426" 0 0.000980654363911919 0 0 0 0 0.0270125702059374 0 0 0 0 0 0.29009539092449 0 0 0 0 0.000445751983596327 0 0 0 0 0 0.378175982883124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.296781670678435 0 0 0 0 8.91503967192654e-05 0 0 0 0.00436836943924401 0 0.0020504591245431 0 0 0 0 0 0 0 0 0
"10317.000058421" 0 0 0 0 0 0 0.244064577397911 0 0 0 0 0 0.541785375118709 0 0 0 0 0 0 0 0 0 0 0.213675213675214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000474833808167142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000002419" 0 0 0 0 0 0 0.00037593984962406 0 0 0 0 0 0.370375939849624 0 0 0 0 0 0 0 0 0 0 0.0756390977443608 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.553609022556391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000063234" 0 0.00330946913413481 0 0 0 0 0.111069836552749 0 0 0 0 0 0.309266513575577 0 0 0 0 0.00290422801566932 0 0 0 0 0 0.533567472646222 0.000135080372821829 0 0 0 0 0 0 0.00151965419424558 0 0 0 0 0 0 0 0 0 0 0 0 0.0063150074294205 0 0 0 0.000101310279616372 0.000168850466027286 0 0 0 0.0165811157638795 0 0.0150614615696339 0 0 0 0 0 0 0 0 0
"10317.000005875" 0 0 0 0 0 0 0.0180995475113122 0 0 0 0 0 0.0384615384615385 0 0 0 0 0 0 0 0 0 0 0.714932126696832 0.0271493212669683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.201357466063348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000015265" 0 0 0 0 0 8.06972240154939e-05 0.188266623628147 0 0 0 0 0 0.0218285990961911 0 0 0 0 0.000806972240154939 0 0 0 0 0 0.77808263395739 0.00730309877340219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00306649451258877 0 0 0 0 0 0 0.00052453195610071 0 0 0 4.03486120077469e-05 0 0 0 0 0 0 0 0 0
"10317.000016482" 0 0.00301204819277108 0 0 0 0 0.022231784279977 0 0 0 0 0 0.179790590935169 0 0 0 0 0.000143430866322433 0 0 0 0 0 0.762263339070566 0 0 0 0 0 0 0 0.00100401606425703 0 0 0 0 0 0 0 0 0 0 0 0 0.00867756741250717 0 0 0 0 0.000143430866322433 0 0 0 0.0195065978198508 0 0.00322719449225473 0 0 0 0 0 0 0 0 0
"10317.000003285" 0 0 0 0 0 0 0 0 0 0 0 0 0.571428571428571 0 0 0 0 0 0 0 0 0 0 0.428571428571429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000003082" 0 0 0 0 0 0 0.177926557110976 0 0 0 0 0 0.247717589774802 0 0 0 0 0 0 0 0 0 0 0.565226212213431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00811523635625887 0 0 0 0 0 0 0 0 0.000202880908906472 0 0.000811523635625888 0 0 0 0 0 0 0 0 0
"10317.000067457" 0 0 0 0 0 0 0.00339315645312947 0 0 0 0 0 0.582805281877271 0 0 0 0 0.000163525612199011 0 0 0 0 0 0.384653121295123 0.000490576836597032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0276767098646826 0 0 0 0 0 0 0 0 4.08814030497527e-05 0 0.000776746657945301 0 0 0 0 0 0 0 0 0
"10317.000003703" 0 0 0 0 0 0 0.000673854447439353 0 0 0 0 0 0.817048517520216 0 0 0 0 0 0 0 0 0 0 0.174865229110512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00724393530997305 0 0 0 0 0 0 0 0 0 0 0.000168463611859838 0 0 0 0 0 0 0 0 0
"10317.000067893" 0 0.000173205161513813 0 0 0 0 0.0160792124938656 0 0 0 0 0 0.271585693253659 0 0 0 0 0.0136543402326723 0 0 0 0 0 0.661672584509691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0348142374642764 0 0 0 2.88675269189689e-05 5.77350538379377e-05 0 0 0 2.88675269189689e-05 0 0.0017609191420571 0 0 0 0 0 0 0 0 0.000144337634594844
"10317.000012105" 0 0 0 0 0 0 0.000994859890565412 0 0 0 0 0 0.551318189354999 0 0 0 0 0.000552699939203007 0 0 0 0 0 0.237495163875533 0 0 0 0 0 0 0 0.000331619963521804 0 0 0 0 0 0 0 0 0 0 0 0 0.209141656994418 0 0 0 0 5.52699939203007e-05 0 0 0 5.52699939203007e-05 0 5.52699939203007e-05 0 0 0 0 0 0 0 0 0
"10317.000033059" 0 0 0 0 0 0 0.0241935483870968 0 0 0 0 0 0.491935483870968 0 0 0 0 0 0 0 0 0 0 0.475806451612903 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00806451612903226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000051245" 0 0.00172773738391764 0 0 0 0 0.0138938881290044 0 0 0 0 0 0.243898927363041 0 0 0 0 0 0 0 0 0 0 0.71089194442445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0145417896479735 0 0 0 0 0.000215967172989706 0 0 0 0.00712691670866028 0 0.00770282916996616 0 0 0 0 0 0 0 0 0
